index,name,activity,celebrity_indice,phone_number,web_site,adresse
298,Cabinet d'avocats Me DAKO & Associés,Avocat,"5,0 (1)",https://www.google.com/maps/place/Cabinet+d%27avocats+Me+DAKO+%26+Associ%C3%A9s/data=!4m7!3m6!1s0x102355dc066043eb:0xbbe573a26c70ace!8m2!3d6.3685208!4d2.4106189!16s%2Fg%2F11tj929kvn!19sChIJ60NgBtxVIxARzgrHJjpXvgs?authuser=0&hl=fr&rclk=1,N/A,Rue 616
299,Cabinet de Maître DATO,Cabinet d'avocats,"5,0 (2)",97 20 30 80,N/A,99GP+HW4
300,Cabinet d'avocat Me Alfred Mahugnon BOCOVO,Administration,N/A N/A,52 91 25 58,N/A,"9C3J+R3X, Rue du Gouverneur Fourn"
301,CABINET D'AVOCATS JRG LAW FIRM,Avocat,N/A N/A,97 50 58 73,https://www.jrghoklawfirm.com/,02 BP 505
302,Cabinet me SAÏZONOU,Avocat plaidant,N/A N/A,https://www.google.com/maps/place/Cabinet+me+SA%C3%8FZONOU/data=!4m7!3m6!1s0x102355f86062cc0b:0xbe8123df30740587!8m2!3d6.3554498!4d2.4205211!16s%2Fg%2F11tt23zlk9!19sChIJC8xiYPhVIxARhwV0MN8jgb4?authuser=0&hl=fr&rclk=1,N/A,9C4C+562
303,Centre de Documentation et d'Information Juridique de la Cour d'appel De Cotonou,Bibliothèque de droit,"4,1 (15)",52 18 97 47,http://www.legis.cdij.bj/,"9C34+57X, Ave Jean-Paul II"
304,Attorney Frank Dumba,Avocat,"5,0 (1)",62 80 19 78,N/A,Benin Republic
305,001 AANDREW LAW FIRM,Cabinet d'avocats,"5,0 (1)",98 35 13 22,http://001aandrewlawfirm.uk.ht/,9C53+VJ4
306,Cabinet d'avocat Maitre Raymond Cyr Ségla GBESSEMEHLAN,Avocat généraliste,N/A N/A,21 07 50 37,N/A,"998W+GX7, 03 BP 4321"
307,Cabinet d'avocats - Maître Bidossessi AGBANI,Cabinet d'avocats,"4,0 (1)",95 52 81 38,N/A,01BP5050
308,贝宁律所,Cabinet d'avocats,N/A N/A,https://www.google.com/maps/place/%E8%B4%9D%E5%AE%81%E5%BE%8B%E6%89%80/data=!4m7!3m6!1s0x102355489fca33e7:0x56562cf28206eb00!8m2!3d6.3631156!4d2.4339924!16s%2Fg%2F11ssz8xf25!19sChIJ5zPKn0hVIxARAOsGgvIsVlY?authuser=0&hl=fr&rclk=1,N/A,9C7M+7JF
309,Juripoint - Benin,Avocat en droit de l'immigration,N/A N/A,65 91 25 94,https://juripoint.com/fr/accueil/,Immeuble Chirad & Fils
310,COUR D'APPEL DE COTONOU,Palais de justice,"3,5 (17)",https://www.google.com/maps/place/COUR+D%27APPEL+DE+COTONOU/data=!4m7!3m6!1s0x1023544ebf26c4ef:0xe4082b4bf9f4db09!8m2!3d6.3528268!4d2.4064273!16s%2Fg%2F11crzx3ml1!19sChIJ78Qmv05UIxARCdv0-UsrCOQ?authuser=0&hl=fr&rclk=1,N/A,9C34+4HM
311,Cabinet Me Aline ODJE,Cabinet d'avocats,N/A N/A,95 84 37 30,N/A,9937+5G7
312,Cabinet d'avocat Nicole Mègnon YEDE,Cabinet d'avocats,N/A N/A,https://www.google.com/maps/place/Cabinet+d%27avocat+Nicole+M%C3%A8gnon+YEDE/data=!4m7!3m6!1s0x1023576b1ca59a55:0x305f0dbd6f593e46!8m2!3d6.3765363!4d2.3374996!16s%2Fg%2F11s2q6z2gw!19sChIJVZqlHGtXIxARRj5Zb70NXzA?authuser=0&hl=fr&rclk=1,N/A,98HR+3JX
313,CABINET NOTARIAL,Avocat généraliste,"1,0 (1)",https://www.google.com/maps/place/CABINET+NOTARIAL/data=!4m7!3m6!1s0x102357f4ca78bda9:0x64ee5e80fa9d0765!8m2!3d6.357336!4d2.3733522!16s%2Fg%2F11rshbv3bw!19sChIJqb14yvRXIxARZQed-oBe7mQ?authuser=0&hl=fr&rclk=1,N/A,BP 023
314,Marin mougle,Avocat généraliste,N/A N/A,98 53 47 30,N/A,99CR+4F9
315,Tribunal de Commerce de Cotonou,Administration publique régionale,"4,2 (5)",97 03 70 45,http://www.tribunalcommercecotonou.bj/,Ave Jean-Paul II
316,A2 Investment Law Firm,Administration,N/A N/A,40 63 65 40,http://a2investmentlawfirm.org/,"quartier kouhounou, carré 2216"
317,Cabinet Juridique Projet Justice,Services juridiques,N/A N/A,66 41 60 51,https://www.facebook.com/Cabinet-Juridique-Projet-Justice-112151334626440/,2.rue G. Ca. Aïtchédji-séminaire Abomey-Calavi
318,Cabinet D'Avocat Maitre Alfred BOCOVO,Siège social,N/A N/A,60 78 93 90,N/A,c/n° 3475 Zone A 02 BP 911
