index,name,activity,celebrity_indice,phone_number,web_site,adresse
105,Clinica Dental,Médecin,N/A N/A,https://www.google.com/maps/place/Clinica+Dental/data=!4m7!3m6!1s0x103caafa9a434863:0x402f6801080405fb!8m2!3d6.3692286!4d2.4917564!16s%2Fg%2F11fyxfgqsm!19sChIJY0hDmvqqPBAR-wUECAFoL0A?authuser=0&hl=fr&rclk=1,N/A,9F9R+MPR
106,Clinique Mercy Fiat de Cotonou,Clinique chirurgicale,"5,0 (1)",69 02 11 11,N/A,9C92+6VM
107,Clinique SIKÈ,Clinique,N/A N/A,https://www.google.com/maps/place/Clinique+SIK%C3%88/data=!4m7!3m6!1s0x1023553add4f5e8d:0xc2d7ca37f59e38d6!8m2!3d6.3700111!4d2.4167806!16s%2Fg%2F11htq46zs1!19sChIJjV5P3TpVIxAR1jie9TfK18I?authuser=0&hl=fr&rclk=1,N/A,Rue 216
108,CLINIQUE BÉNIN SANTÉ,Médecin de famille,"5,0 (26)",59 28 04 18,N/A,10BP560
109,Polyclinique des ambassades abandonnée,Clinique,N/A N/A,https://www.google.com/maps/place/Polyclinique+des+ambassades+abandonn%C3%A9e/data=!4m7!3m6!1s0x103caafde12bcdc5:0x7f90a0086ad8307a!8m2!3d6.3602817!4d2.4946593!16s%2Fg%2F11g8kq444s!19sChIJxc0r4f2qPBARejDYagigkH8?authuser=0&hl=fr&rclk=1,N/A,"9F6V+4V7, Rue 1133A"
110,Clinique d’Endocrinologie-Diabétologie St Pio,Clinique,"5,0 (3)",65 50 86 45,N/A,65 50 86 45
111,Clinique Dahin,Clinique,"4,4 (10)",97 47 70 03,N/A,99GJ+PJ2
112,Clinique Médicale ASSAFWA LES ELITES,Clinique chirurgicale,N/A N/A,69 39 69 91,N/A,9934+795
113,Clinique Hagnon,Clinique,"4,5 (2)",97 70 73 92,https://www.cliniquehagnon.com/,07BP1305 COTONOU RNIE 1 Quartier Atrokpocodji Direction Cocotomey
114,Clinique Meldis,Clinique,"3,9 (7)",94 01 11 28,N/A,"9939+4XF, Rue 2125"
115,Centre de Santé Anastasis,Clinique,"4,0 (1)",https://www.google.com/maps/place/Centre+de+Sant%C3%A9+Anastasis/data=!4m7!3m6!1s0x102357288096dbe3:0x81f913636969fdaa!8m2!3d6.3751889!4d2.3573513!16s%2Fg%2F11kghjm7m2!19sChIJ49uWgChXIxARqv1paWMT-YE?authuser=0&hl=fr&rclk=1,N/A,99G4+3WH
116,Cabinet médical du Docteur ADRA,Gastro-entérologue,N/A N/A,98 53 79 23,N/A,01Bp543 Tel:98537923
117,Cabinet Médical Hosanna Bénin.,Médecin,"5,0 (54)",94 92 55 55,https://www.facebook.com/medecinsonline/,94 92 55 55
118,Clinique Pôle santé,Clinique,"4,0 (4)",69 89 77 77,https://monmedenligne.com/clinic/profile/clinique-pole-sante-27,Agla hlazounto en face de la station Bénin pétro
119,Medecinal Tree,Médecin,N/A N/A,+7 920 470-86-79,N/A,123 Grande rue
120,Clinique Sedami la consecration,Clinique,N/A N/A,67 52 72 39,https://www.cliniquesedamilaconsecration.com/,67 52 72 39
121,Clinique Le Réveil,Clinique,N/A N/A,95 51 65 65,http://cliniquelereveil.com/,"CEG Entente, Avant"
122,Clinique Le Willian,Clinique,"3,7 (3)",https://www.google.com/maps/place/Clinique+Le+Willian/data=!4m7!3m6!1s0x1023575d77f53d15:0x53c65bdbf1b70ddc!8m2!3d6.3930276!4d2.3411708!16s%2Fg%2F11g4d4wfhg!19sChIJFT31d11XIxAR3A238dtbxlM?authuser=0&hl=fr&rclk=1,N/A,98VR+6F7
