index,name,activity,celebrity_indice,phone_number,web_site,adresse
1,AQUALAB COTONOU,Aquarium,"5,0 (7)",https://www.google.com/maps/place/AQUALAB+COTONOU/data=!4m7!3m6!1s0x103cab845639d5dd:0xeeab1595a3b473e8!8m2!3d6.378001!4d2.476016!16s%2Fg%2F11gsn3np9r!19sChIJ3dU5VoSrPBAR6HO0o5UVq-4?authuser=0&hl=fr&rclk=1,N/A,"Eglise Catholique Sainte Trinité, Rue 1322"
2,AQUA PLUS BÉNIN,Aquarium,"5,0 (1)",https://www.google.com/maps/place/AQUA+PLUS+B%C3%89NIN/data=!4m7!3m6!1s0x102357a61554b469:0xd590b3f500936c89!8m2!3d6.3734713!4d2.3572521!16s%2Fg%2F11rk0blh17!19sChIJabRUFaZXIxARiWyTAPWzkNU?authuser=0&hl=fr&rclk=1,N/A,229
3,LMJ-AQUART,Aquarium,"5,0 (16)",https://www.google.com/maps/place/LMJ-AQUART/data=!4m7!3m6!1s0x1024a9d9b0476f25:0x2e8cd00decca280d!8m2!3d6.3783112!4d2.4108483!16s%2Fg%2F11kcnf9742!19sChIJJW9HsNmpJBARDSjK7A3QjC4?authuser=0&hl=fr&rclk=1,N/A,"temple du son, à 100 mettre"
4,AQUARIUM BÉNIN,Animalerie,"5,0 (1)",https://www.google.com/maps/place/AQUARIUM+B%C3%89NIN/data=!4m7!3m6!1s0x1023577ab99e44d3:0x532074b57335ad0d!8m2!3d6.3574833!4d2.3641917!16s%2Fg%2F11sz48ykm5!19sChIJ00SeuXpXIxARDa01c7V0IFM?authuser=0&hl=fr&rclk=1,N/A,01bp2651
5,ROLIW SERVICES,Aquarium,"5,0 (2)",https://www.google.com/maps/place/ROLIW+SERVICES/data=!4m7!3m6!1s0x103cab567f6f88c1:0x74a19a11f9783a25!8m2!3d6.3778792!4d2.4899147!16s%2Fg%2F11ls6mxbnp!19sChIJwYhvf1arPBARJTp4-RGaoXQ?authuser=0&hl=fr&rclk=1,N/A,N/A
6,Abdias informatique plus,Aquarium,N/A N/A,https://www.google.com/maps/place/Abdias+informatique+plus/data=!4m7!3m6!1s0x1023552537bc4b59:0x8cde7bc61dff2ff5!8m2!3d6.3799309!4d2.3898166!16s%2Fg%2F11j9056j85!19sChIJWUu8NyVVIxAR9S__HcZ73ow?authuser=0&hl=fr&rclk=1,N/A,Pb 45
7,Botanico Bénin,Jardin botanique,"5,0 (2)",https://www.google.com/maps/place/Botanico+B%C3%A9nin/data=!4m7!3m6!1s0x1023554f813198bb:0x60a78a6d9a9ee283!8m2!3d6.3508882!4d2.3894442!16s%2Fg%2F11tnkzdm_c!19sChIJu5gxgU9VIxARg-Kemm2Kp2A?authuser=0&hl=fr&rclk=1,N/A,"et EREVAN, Boulevard de la Marina Entre UNICEF"
8,Jardin de Cadjehoun,Jardin,"5,0 (1)",https://www.google.com/maps/place/Jardin+de+Cadjehoun/data=!4m7!3m6!1s0x102355d226c833f3:0x1488ada3797a1ded!8m2!3d6.3556472!4d2.3990925!16s%2Fg%2F11q434hvf2!19sChIJ8zPIJtJVIxAR7R16eaOtiBQ?authuser=0&hl=fr&rclk=1,N/A,994X+7J4
9,Place Bernadin GANTIN,Jardin communautaire,"3,9 (78)",https://www.google.com/maps/place/Place+Bernadin+GANTIN/data=!4m7!3m6!1s0x1023544c3c95339f:0x497a12e57574b99a!8m2!3d6.3550233!4d2.4075183!16s%2Fg%2F11g6xb4c5m!19sChIJnzOVPExUIxARmrl0deUSekk?authuser=0&hl=fr&rclk=1,N/A,9C45+222
10,JARDIN BOTANIQUE ET ZOLOGIQUE,Jardin,"4,2 (56)",https://www.google.com/maps/place/JARDIN+BOTANIQUE+ET+ZOLOGIQUE/data=!4m7!3m6!1s0x1024a9778e2ec9f3:0x85798b4e012a57e7!8m2!3d6.4192201!4d2.3443037!16s%2Fg%2F11n5bqhd4f!19sChIJ88kujnepJBAR51cqAU6LeYU?authuser=0&hl=fr&rclk=1,N/A,C89V+MPM
11,L'Anastasie,Jardin botanique,"4,0 (6)",https://www.google.com/maps/place/L%27Anastasie/data=!4m7!3m6!1s0x1024a9623506c26f:0xadb4e85dd6458cd5!8m2!3d6.4679475!4d2.3343734!16s%2Fg%2F11hhtq0m0z!19sChIJb8IGNWKpJBAR1YxF1l3otK0?authuser=0&hl=fr&rclk=1,N/A,04 0363
12,Jardin Public Houeyiho,Jardin,N/A N/A,https://www.google.com/maps/place/Jardin+Public+Houeyiho/data=!4m7!3m6!1s0x10235514269694c3:0xfecaaf8d32e54aca!8m2!3d6.3677024!4d2.3935162!16s%2Fg%2F11ryctgzvb!19sChIJw5SWJhRVIxARykrlMo2vyv4?authuser=0&hl=fr&rclk=1,N/A,999V+3CJ
13,Garden of Eves,Jardin,N/A N/A,https://www.google.com/maps/place/Garden+of+Eves/data=!4m7!3m6!1s0x10235597b7e5f3b5:0xebfe1e640e8ad57a!8m2!3d6.359835!4d2.4544573!16s%2Fg%2F11trwqljfp!19sChIJtfPlt5dVIxARetWKDmQe_us?authuser=0&hl=fr&rclk=1,N/A,9F53+WRW
14,Sezer tayfun taşyürek parc,Parc,N/A N/A,https://www.google.com/maps/place/Sezer+tayfun+ta%C5%9Fy%C3%BCrek+parc/data=!4m7!3m6!1s0x102355a9f0349189:0x2b8ab1141bc35dfa!8m2!3d6.3535389!4d2.4056515!16s%2Fg%2F11st6dly8c!19sChIJiZE08KlVIxAR-l3DGxSxiis?authuser=0&hl=fr&rclk=1,N/A,"9C34+F7X, Rte De L'Aéroport"
15,Maison avocevou,Jardin,"2,0 (2)",https://www.google.com/maps/place/Maison+avocevou/data=!4m7!3m6!1s0x1023596cd760e585:0x8075318dee6434e7!8m2!3d6.391616!4d2.2350715!16s%2Fg%2F11tfhys9n7!19sChIJheVg12xZIxAR5zRk7o0xdYA?authuser=0&hl=fr&rclk=1,N/A,96RP+J2W
16,Ton Jardin,Jardinerie,"5,0 (2)",https://www.google.com/maps/place/Ton+Jardin/data=!4m7!3m6!1s0x1023559b75e5bc21:0xbd89e2d2ffd71b7d!8m2!3d6.3598394!4d2.4161505!16s%2Fg%2F11qsnshyqp!19sChIJIbzldZtVIxARfRvX_9Liib0?authuser=0&hl=fr&rclk=1,N/A,00229
17,ATLAS ARCHITECTURE Benin,Architecte,"4,0 (23)",97 69 66 63,http://www.atlas-architecture.com/,Rue 1250
18,TRIUMPHUS SARL,Architecte,"4,4 (10)",97 60 11 03,N/A,9939+JGM
19,Global Archiconsult,Architecte,"4,6 (7)",60 24 74 74,http://www.globalarchiconsult.com/,"99HV+3CW, Voie pavée derrière Funaï"
20,Oba Architectes,Agence d'architecture,"4,3 (20)",97 71 24 55,https://obaarchitectes.co/,97 71 24 55
21,KA Archi consult,Architecte,"4,5 (4)",97 92 58 94,N/A,06 BP 282
22,Invent Innov Architecture.,Architecte,"4,5 (2)",95 95 95 81,https://invent-innov-architecture.business.site/?utm_source=gmb&utm_medium=referral,01 BP 2650
23,Architectes du Possible,Architecte,"5,0 (2)",98 74 64 64,https://www.archisdupossible.com/,"998V+QR6, Route de lomé À côté de la pharmacie"
24,"Atelier Houndeffo, Architecture, Arts & Métiers - AHAAM",Agence d'architecture,"4,5 (15)",97 87 77 66,http://www.latelierhoundeffo.com/,Rue 709
25,7architectes,Architecte,N/A N/A,52 58 11 11,http://www.7-architectes.com/,03BP1326
26,Cabinet Urba Tropiques,Architecte,"5,0 (1)",https://www.google.com/maps/place/Cabinet+Urba+Tropiques/data=!4m7!3m6!1s0x102357943da18ec3:0x4c2a7d4e2c0fccc1!8m2!3d6.3940974!4d2.3516089!16s%2Fg%2F11s3zkxd46!19sChIJw46hPZRXIxARwcwPLE59Kkw?authuser=0&hl=fr&rclk=1,N/A,"99V2+GH3, Godomey Wlacomey"
27,COBLOC Architecture,Agence d'architecture,"4,6 (9)",91 71 39 39,http://www.cobloc.archi/,Zongo-Ehuzu N°27 Rue 105.8
28,AfricAssurBtp,Architecte,N/A N/A,97 59 71 65,https://africassurbtp.business.site/?utm_source=gmb&utm_medium=referral,02bp916
29,CABINET BIA-ARCHITECTS,Architecte,N/A N/A,97 70 14 12,N/A,03Bp 1529
30,AGENCE AFRICAINE D'ARCHITECTURE (AAA),Cabinet d'architecte d'intérieur,"2,5 (2)",95 42 88 72,https://www.goafricaonline.com/bj/8247-aaa-architectes-cotonou-benin,"9C62+VPJ, Rue 617A"
31,Archi-Déco design,Architecte,N/A N/A,94 62 55 14,N/A,94 62 55 14
32,Afrique Omnitech,Architecte,"4,0 (1)",21 30 18 46,N/A,"Immeuble 40 Logements, Escalier C, 1er Étage Gauche, Patte d'Oie, AHWANLEKO"
33,K2 ARCHITECTES INTERNATIONAL,Architecte,N/A N/A,95 15 70 49,http://www.k2_architectes_international.com/,N/A
34,Builders Tech,Architecte,N/A N/A,61 96 43 54,N/A,"Carrefour, Le belier"
35,Cabinet Architecture du Soleil,Agence d'architecture,"1,0 (2)",96 94 23 23,http://www.cabinetsoleil.com/,"Ilôt Missité, 94D, Scoa"
36,Avant Projet,Agence d'architecture,"5,0 (3)",21 31 15 91,http://www.avparchi.com/,"Carre 208, Ave Delorme"
37,GLOBAL ARCHICONSULT,Cabinet d'architecte d'intérieur,"4,5 (4)",96 85 85 90,https://www.globalarchiconsult.com/,"99HV+5C8, Rue 2521A"
38,Cabinet d'architecture du soleil,Agence d'architecture,N/A N/A,https://www.google.com/maps/place/Cabinet+d%27architecture+du+soleil/data=!4m7!3m6!1s0x102355fb9b73c359:0xdaef7116d0321fe9!8m2!3d6.3741605!4d2.4171658!16s%2Fg%2F11t7w1sgnw!19sChIJWcNzm_tVIxAR6R8y0BZx79o?authuser=0&hl=fr&rclk=1,N/A,9CF8+MV7
39,Cabinet de Génie Civil et d'Architecture Millennium BC,Entreprise de construction,"4,5 (2)",97 06 04 19,N/A,99V7+2W5
40,AV'K Concept,Agence d'architecture,N/A N/A,61 10 10 14,N/A,9C79+WRG
41,Afrofusion Espaces et Design,Architecte,"4,0 (1)",61 88 05 61,N/A,01BP490
42,KAYODE ARCHITECTS,Concepteur en architecture,"5,0 (1)",91 91 81 61,http://www.kayodearchis.com/,Unnamed Road
43,ankrage hoose,Cabinet d'architecte d'intérieur,N/A N/A,95 40 92 68,https://ankragehoose.com/,229
44,DAOZ AND PARTNERS,Agence d'architecture,"5,0 (1)",95 23 16 16,https://www.daozandpartners.com/,03 BP 1756
45,INSPIRED DESIGN,Agence d'architecture,N/A N/A,96 97 41 80,N/A,"Immeuble BENELEC, Carré 69, Boulevard Steinmetz"
46,Bing’s architects,Agence d'architecture,N/A N/A,https://www.google.com/maps/place/Bing%E2%80%99s+architects/data=!4m7!3m6!1s0x1023558ccfbd6e2d:0x2ccdf1d23b1350f3!8m2!3d6.3702928!4d2.3912362!16s%2Fg%2F11trfhr6qm!19sChIJLW69z4xVIxAR81ATO9LxzSw?authuser=0&hl=fr&rclk=1,N/A,N/A
47,Orule Architecture Sarl,Agence d'architecture,N/A N/A,66 47 47 45,N/A,06 Bp1678
48,SPARC ARCHITECTS,Agence d'architecture,N/A N/A,61 78 12 93,N/A,Rue des Dako Donou
49,BACH & DANlele Architectes,Agence d'architecture,"5,0 (2)",52 37 23 22,N/A,Bp 1419
50,K2 ARCHITECTES INTERNATIONAL,Entreprise de construction,N/A N/A,95 15 70 49,https://k2-architectes-international.com/,"9CF9+H5M, Rue 218"
51,Golden Stone Architecture,Siège social,"4,5 (2)",97 28 70 00,N/A,N/A
52,Les Ateliers ARKHÊ,Agence d'architecture,N/A N/A,60 19 71 71,N/A,08BP0276 Tri postal
53,sah studio,Agence d'architecture,N/A N/A,69 16 01 53,N/A,LOT 22 24
54,ADONAÏ NATION CONCEPT,Agence d'architecture,N/A N/A,96 95 07 50,N/A,034 Agbangnizoun
55,Cabinet BANCA INGINEERING,Cabinet d'architecte d'intérieur,"5,0 (1)",97 38 56 21,N/A,1173 Porto Novo
56,LE MAGNIFICK CORPORATE SARL,Agence d'architecture,N/A N/A,97 38 55 89,N/A,C/147 SODJEATIMEY AKPAKPA
57,Cabinet Ombres et Lumières,Cabinet d'architecte d'intérieur,N/A N/A,https://www.google.com/maps/place/Cabinet+Ombres+et+Lumi%C3%A8res/data=!4m7!3m6!1s0x102357d87c1af7d5:0xa080fcfd40868410!8m2!3d6.3906769!4d2.3433635!16s%2Fg%2F11s82zw4d9!19sChIJ1fcafNhXIxAREISGQP38gKA?authuser=0&hl=fr&rclk=1,N/A,98RV+78H
58,Modulor Archi-Urba,Agence d'architecture,"3,5 (2)",https://www.google.com/maps/place/Modulor+Archi-Urba/data=!4m7!3m6!1s0x102355b48bdc0f01:0x4266d80f99325241!8m2!3d6.3620236!4d2.405103!16s%2Fg%2F11f27wdzjz!19sChIJAQ_ci7RVIxARQVIymQ_YZkI?authuser=0&hl=fr&rclk=1,N/A,Cadjehoun 4
59,Bureau,Agence d'architecture,N/A N/A,https://www.google.com/maps/place/Bureau/data=!4m7!3m6!1s0x10235547bfe70a2d:0x5498821f894db8b4!8m2!3d6.3643405!4d2.4003508!16s%2Fg%2F11k_2qyjz3!19sChIJLQrnv0dVIxARtLhNiR-CmFQ?authuser=0&hl=fr&rclk=1,N/A,9C72+P4Q
60,L’ ARCHITECTE VESTIMENTAIRE,Boutique d'articles de mode,N/A N/A,97 80 17 12,https://l-architecte-vestimentaire.business.site/?utm_source=gmb&utm_medium=referral,99QH+6J2
61,ATLAS ARCHITECTURE Benin,Architecte,"4,0 (23)",97 69 66 63,http://www.atlas-architecture.com/,Rue 1250
62,Oba Architectes,Agence d'architecture,"4,3 (20)",97 71 24 55,https://obaarchitectes.co/,97 71 24 55
63,Ets. Empreinte Verte,Architecte paysagiste,"4,8 (25)",N/A,http://etablissement-empreinte-verte.business.site/,Rte de Tankpé
64,LANDSCAPE CONSULTING - Paysagiste - BENIN,Paysagiste,N/A N/A,99 15 01 01,http://www.landscape-consulting.fr/,"Quartier, rue 5090"
65,Cabinet Architecture du Soleil,Agence d'architecture,"1,0 (2)",96 94 23 23,http://www.cabinetsoleil.com/,"Ilôt Missité, 94D, Scoa"
66,Architectes du Possible,Architecte,"5,0 (2)",98 74 64 64,https://www.archisdupossible.com/,"998V+QR6, Route de lomé À côté de la pharmacie"
67,ABP SARL,Jardinier,"5,0 (1)",96 93 15 30,N/A,BP 0041
68,AfricAssurBtp,Architecte,N/A N/A,97 59 71 65,https://africassurbtp.business.site/?utm_source=gmb&utm_medium=referral,02bp916
69,Ton Jardin,Paysagiste,"5,0 (2)",62 03 52 85,https://ton-jardin.business.site/?utm_source=gmb&utm_medium=referral,00229
70,K2 ARCHITECTES INTERNATIONAL,Entreprise de construction,N/A N/A,95 15 70 49,https://k2-architectes-international.com/,"9CF9+H5M, Rue 218"
71,Global Archives Solutions Benin,Siège social,N/A N/A,https://www.google.com/maps/place/Global+Archives+Solutions+Benin/data=!4m7!3m6!1s0x1023557fb02293f1:0x8d5899c805721c10!8m2!3d6.3612946!4d2.433064!16s%2Fg%2F11n143vs8j!19sChIJ8ZMisH9VIxAREBxyBciZWI0?authuser=0&hl=fr&rclk=1,N/A,Rue du Dahomey (Rue 111)
72,RIM Bénin,,"3,0 (1)",97 49 35 95,N/A,99CR+4F9
73,Archives Nationales du Bénin,Archives d'État,"4,5 (4)",95 91 20 20,http://dan.ilemi.net/,"1756 RNIE1 - Ouando, B.P. 629, Bd du Cinquantenaire"
74,FAWAZ TOURS 229,,"3,5 (4)",96 51 99 31,N/A,01BP7256 COTONOU
75,Direction des Archives Nationales,Administration,N/A N/A,https://www.google.com/maps/place/Direction+des+Archives+Nationales/data=!4m7!3m6!1s0x103b51365477d4f9:0x7574c1c0989ef49c!8m2!3d6.5107591!4d2.6068741!16s%2Fg%2F11kjp6f09v!19sChIJ-dR3VDZROxARnPSemMDBdHU?authuser=0&hl=fr&rclk=1,N/A,GJ64+8P5
76,Secrétariat Particulier de l'archevêché de Cotonou,Institution religieuse,N/A N/A,21 30 01 45,N/A,01BP491
77,Archevêché de Cotonou,Église,"4,4 (76)",N/A,https://archeveche-de-cotonou.business.site/?utm_source=gmb&utm_medium=referral,Rue 395
78,Farugo Amber consultant,,N/A N/A,https://www.google.com/maps/place/Farugo+Amber+consultant/data=!4m7!3m6!1s0x103b5b5d78e54723:0x4bbabef4225f6054!8m2!3d6.4968574!4d2.6288523!16s%2Fg%2F11mw0nddcb!19sChIJI0fleF1bOxARVGBfIvS-uks?authuser=0&hl=fr&rclk=1,N/A,"FJWH+PGX, Porto-Novo"
79,Arène Culturelle de Ouudah,Site historique,N/A N/A,https://www.google.com/maps/place/Ar%C3%A8ne+Culturelle+de+Ouudah/data=!4m7!3m6!1s0x1023574e3d19dffb:0x465a8b7b829573e8!8m2!3d6.3858501!4d2.3447865!16s%2Fg%2F11q2kxpgfp!19sChIJ-98ZPU5XIxAR6HOVgnuLWkY?authuser=0&hl=fr&rclk=1,N/A,98PV+8WV
80,"Hall des Arts, Loisirs et Sports",Salle de spectacles,"3,8 (1 445)",21 30 35 28,N/A,Boulevard Saint Michel
81,Stade de l'Amitié Général Mathieu Kerekou,Stade,"3,9 (7 611)",21 38 17 84,N/A,"BP O71 424 Rue 2863, Stade de l'amitié"
82,Trophée d'or,Association culturelle,N/A N/A,97 62 18 88,N/A,1617 Abomey-calavi
83,Arene Sportive TGR,Club de comédie,N/A N/A,96 97 41 55,N/A,housan
84,Arène culturelle de Ouidah,Attraction touristique,N/A N/A,https://www.google.com/maps/place/Ar%C3%A8ne+culturelle+de+Ouidah/data=!4m7!3m6!1s0x102361c9edee6f33:0xe5e7ecdf2da9852b!8m2!3d6.386856!4d2.072425!16s%2Fg%2F11rg3byxlh!19sChIJM2_u7clhIxARK4WpLd_s5-U?authuser=0&hl=fr&rclk=1,N/A,"93PC+PXV, Unnamed Road"
85,ARENE CULTURELLE,Centre culturel,N/A N/A,https://www.google.com/maps/place/ARENE+CULTURELLE/data=!4m7!3m6!1s0x103b5be8f1009949:0x69dbde4be4ce3cfd!8m2!3d6.496873!4d2.6288543!16s%2Fg%2F11q_83xp9l!19sChIJSZkA8ehbOxAR_TzO5Eve22k?authuser=0&hl=fr&rclk=1,N/A,"Adjina - Port-Novo , Lot 1-165 et 1- 166"
86,Maison De L'Artemesia de Cotonou,Centre commercial,"4,0 (1)",96 51 97 97,http://www.maison-artemisia.org/,9C75+RW9
87,Armurerie Des Amognes,Armurerie,"4,9 (30)",+33 6 07 42 71 08,N/A,18 Rue François Mitterrand
88,Tantaoui arms,Armurerie,"4,3 (9)",+212 5223-28168,N/A,7C79+QG6
89,Armurerie Meyson,Armurerie,"3,8 (640)",+33 4 90 36 54 39,https://meyson.fr/,1655 Route de Vaison la Romaine
90,ARMIBELL,Magasin de chaussures,"5,0 (1)",21 31 80 30,N/A,131 AVENUE STEINMETZ
91,EDQUEN,Arpenteur-géomètre,N/A N/A,51 12 51 12,N/A,10 BP 354
92,"OMEGA CONSULT, Cabinet de Géomètre-Expert Agréé au Bénin",Arpenteur-géomètre,N/A N/A,65 25 22 12,http://www.omegaconsult.bj/,65 25 22 12
93,Cabinet du géomètre expert Dossou ephrem jean-pierre,Bureau de topographie,N/A N/A,94 97 99 99,N/A,"983M+W24, Unnamed Road"
94,OMANI Chocolaterie Pâtisserie,Artisan chocolatier,"4,3 (134)",https://www.google.com/maps/place/OMANI+Chocolaterie+P%C3%A2tisserie/data=!4m7!3m6!1s0x10235433e3862bed:0x15cfffb39dd213cd!8m2!3d6.3546439!4d2.3954227!16s%2Fg%2F11c5_z5bqm!19sChIJ7SuG4zNUIxARzRPSnbP_zxU?authuser=0&hl=fr&rclk=1,N/A,Lot GT9 les Cocotiers 08BP785
95,Sefinap Corporation,Pâtisseries,N/A N/A,https://www.google.com/maps/place/Sefinap+Corporation/data=!4m7!3m6!1s0x10235543ec66a483:0x40511237e65f0c34!8m2!3d6.3681969!4d2.4256857!16s%2Fg%2F11k46q5pq_!19sChIJg6Rm7ENVIxARNAxf5jcSUUA?authuser=0&hl=fr&rclk=1,N/A,08 BP 285
96,SWEET & PRECIOUS BY SHINGA,Chocolatier,"5,0 (1)",https://www.google.com/maps/place/SWEET+%26+PRECIOUS+BY+SHINGA/data=!4m7!3m6!1s0x10235506b6c23c4b:0x8f6f90ede0542de4!8m2!3d6.3567116!4d2.3956761!16s%2Fg%2F11k03gc9qb!19sChIJSzzCtgZVIxAR5C1U4O2Qb48?authuser=0&hl=fr&rclk=1,N/A,"994W+M7M, Rue 954B"
97,Art Gourmet by ha,Pâtisseries,"4,1 (33)",https://www.google.com/maps/place/Art+Gourmet+by+ha/data=!4m7!3m6!1s0x1023555507762fb1:0x58989e78c1631f24!8m2!3d6.3637046!4d2.4225863!16s%2Fg%2F11ll9d655f!19sChIJsS92B1VVIxARJB9jwXiemFg?authuser=0&hl=fr&rclk=1,N/A,Ilot 542 - Quartier
98,CITRONNELLE JAK / PATISSERIE BOULANGERIE,Pâtisseries,"5,0 (3)",https://www.google.com/maps/place/CITRONNELLE+JAK+%2F+PATISSERIE+BOULANGERIE/data=!4m7!3m6!1s0x1023556d892694b3:0x898b9a797d2ba7db!8m2!3d6.362833!4d2.4569248!16s%2Fg%2F11j0285j3b!19sChIJs5QmiW1VIxAR26crfXmai4k?authuser=0&hl=fr&rclk=1,N/A,"9F74+4QM, Rue 1682B"
99,La Franciscaine,Pâtisseries,N/A N/A,https://www.google.com/maps/place/La+Franciscaine/data=!4m7!3m6!1s0x103cab25137627cb:0x7d10a598b2f05c47!8m2!3d6.3873715!4d2.4608503!16s%2Fg%2F11ftkdhtry!19sChIJyyd2EyWrPBARR1zwspilEH0?authuser=0&hl=fr&rclk=1,N/A,"9FP6+W8X, Rue 1661"
100,Tôfi doux,Magasin de bonbons,"4,0 (2)",https://www.google.com/maps/place/T%C3%B4fi+doux/data=!4m7!3m6!1s0x1023579291e2c3dd:0x231dfc768aaf7acc!8m2!3d6.360582!4d2.3775606!16s%2Fg%2F11fvvh490g!19sChIJ3cPikZJXIxARzHqvinb8HSM?authuser=0&hl=fr&rclk=1,N/A,996H+62M
101,Délices de Fleur,Pâtisserie,N/A N/A,https://www.google.com/maps/place/D%C3%A9lices+de+Fleur/data=!4m7!3m6!1s0x102355f7f12aa1d5:0x3ea4de2c53c17dc8!8m2!3d6.3675067!4d2.402821!16s%2Fg%2F11khrmrk_c!19sChIJ1aEq8fdVIxARyH3BUyzepD4?authuser=0&hl=fr&rclk=1,N/A,444
102,VIVI PÂTISSERIE,Pâtisseries,N/A N/A,https://www.google.com/maps/place/VIVI+P%C3%82TISSERIE/data=!4m7!3m6!1s0x1023559f20574589:0x3778826766b57f9!8m2!3d6.367045!4d2.3918693!16s%2Fg%2F11n0wtp_qd!19sChIJiUVXIJ9VIxAR-VdrdiaIdwM?authuser=0&hl=fr&rclk=1,N/A,998R+RP9
103,Comptoirs des Délices,Pâtisserie,"5,0 (1)",https://www.google.com/maps/place/Comptoirs+des+D%C3%A9lices/data=!4m7!3m6!1s0x102355ff660aa3a3:0x55656807d54a5cd9!8m2!3d6.3693097!4d2.3925813!16s%2Fg%2F11fls6w901!19sChIJo6MKZv9VIxAR2VxK1QdoZVU?authuser=0&hl=fr&rclk=1,N/A,Cité de la Francophonie HOUEHIHO LOT T3 Cotonou Bénin
104,Dada Gâteau pâtisserie,Pâtisserie,"4,8 (9)",https://www.google.com/maps/place/Dada+G%C3%A2teau+p%C3%A2tisserie/data=!4m7!3m6!1s0x102357f9fa555231:0x59428492647f3f5e!8m2!3d6.3782235!4d2.3601494!16s%2Fg%2F11pzk50g85!19sChIJMVJV-vlXIxARXj9_ZJKEQlk?authuser=0&hl=fr&rclk=1,N/A,Rue 13.407
105,Fruity potluck,Épicerie fine,"4,8 (5)",https://www.google.com/maps/place/Fruity+potluck/data=!4m7!3m6!1s0x1023552463ef0007:0x469bf72472eee2c3!8m2!3d6.3702928!4d2.3912362!16s%2Fg%2F11t49y7v6x!19sChIJBwDvYyRVIxARw-LuciT3m0Y?authuser=0&hl=fr&rclk=1,N/A,N/A
106,ASSANA FOOD - Pâtisserie Glacerie,Pâtisseries,"3,5 (2)",https://www.google.com/maps/place/ASSANA+FOOD+-+P%C3%A2tisserie+Glacerie/data=!4m7!3m6!1s0x102355116b020a11:0x2470dab96faf7206!8m2!3d6.3693436!4d2.428532!16s%2Fg%2F11mbmzgsvb!19sChIJEQoCaxFVIxARBnKvb7nacCQ?authuser=0&hl=fr&rclk=1,N/A,"9C9H+PCM, Rue 504"
107,Délices de Nyora,Pâtisseries,"4,3 (32)",https://www.google.com/maps/place/D%C3%A9lices+de+Nyora/data=!4m7!3m6!1s0x102355ac92ed3eb3:0x78ed20ba4ffffc8f!8m2!3d6.3537335!4d2.3988115!16s%2Fg%2F11j0bw1dz6!19sChIJsz7tkqxVIxARj_z_T7og7Xg?authuser=0&hl=fr&rclk=1,N/A,"trésor public, trésor public, Carré 7007-12 cocotiers. Route de l'aéroport en face du"
108,Les Petites douceurs d'Anna,Pâtisserie,N/A N/A,https://www.google.com/maps/place/Les+Petites+douceurs+d%27Anna/data=!4m7!3m6!1s0x102355ca49d36d5d:0x5ed909af96add131!8m2!3d6.3658358!4d2.3862366!16s%2Fg%2F11ss1kwrm9!19sChIJXW3TScpVIxARMdGtlq8J2V4?authuser=0&hl=fr&rclk=1,N/A,444
109,Pâtisserie Abatan,Pâtisseries,N/A N/A,https://www.google.com/maps/place/P%C3%A2tisserie+Abatan/data=!4m7!3m6!1s0x102355b82b76deed:0xaee2b4f70fffebb2!8m2!3d6.3544484!4d2.3634765!16s%2Fg%2F11np3m3ths!19sChIJ7d52K7hVIxARsuv_D_e04q4?authuser=0&hl=fr&rclk=1,N/A,142
110,Pâtisserie CITRONNELLE - Camp Guezo,Pâtisseries,"4,0 (33)",https://www.google.com/maps/place/P%C3%A2tisserie+CITRONNELLE+-+Camp+Guezo/data=!4m7!3m6!1s0x102354543ccfa675:0x338e3f37cbb08725!8m2!3d6.3548947!4d2.4173702!16s%2Fg%2F11c2kw0xhq!19sChIJdabPPFRUIxARJYewyzc_jjM?authuser=0&hl=fr&rclk=1,N/A,9C38+XW5
111,L'écrin,Pâtisseries,"4,9 (7)",https://www.google.com/maps/place/L%27%C3%A9crin/data=!4m7!3m6!1s0x10235559b27723e3:0x762850a1fe869de2!8m2!3d6.3568914!4d2.4001172!16s%2Fg%2F11t9jn2cdg!19sChIJ4yN3sllVIxAR4p2G_qFQKHY?authuser=0&hl=fr&rclk=1,N/A,229 97247026
112,Plaisirs gourmands,Pâtisseries,N/A N/A,https://www.google.com/maps/place/Plaisirs+gourmands/data=!4m7!3m6!1s0x103cabdacb94fa47:0xa30c8b9058b42a77!8m2!3d6.369613!4d2.4886174!16s%2Fg%2F11jywnn24s!19sChIJR_qUy9qrPBARdyq0WJCLDKM?authuser=0&hl=fr&rclk=1,N/A,06BP3597
113,Chocolaterie Folake,Chocolatier,N/A N/A,https://www.google.com/maps/place/Chocolaterie+Folake/data=!4m7!3m6!1s0x1024a90bb6daf965:0x8f15d80ac5a112c2!8m2!3d6.4503024!4d2.3468195!16s%2Fg%2F11p5llmhvh!19sChIJZfnatgupJBARwhKhxQrYFY8?authuser=0&hl=fr&rclk=1,N/A,BP 2009
114,Leglacier,Pâtisserie,"4,7 (3)",https://www.google.com/maps/place/Leglacier/data=!4m7!3m6!1s0x1023552c007f8bb9:0xf071a67f7ee72cc5!8m2!3d6.3713765!4d2.3941358!16s%2Fg%2F11h_dh69f_!19sChIJuYt_ACxVIxARxSznfn-mcfA?authuser=0&hl=fr&rclk=1,N/A,"Lot 1346, parcelle F, houeyiho 2, Cotonou"
