index,name,activity,celebrity_indice,phone_number,web_site,adresse
39,Consulat général du Cameroun - Bureau de liaison de Cotonou,Consulat,"4,0 (3)",https://www.google.com/maps/place/Consulat+g%C3%A9n%C3%A9ral+du+Cameroun+-+Bureau+de+liaison+de+Cotonou/data=!4m7!3m6!1s0x10235544a43770c1:0xb76733f72b05a894!8m2!3d6.3628036!4d2.3987716!16s%2Fg%2F11q8tjqkfn!19sChIJwXA3pERVIxARlKgFK_czZ7c?authuser=0&hl=fr&rclk=1,N/A,N/A
40,CONSULAT GÉNÉRAL DU GABON,Consulat,"4,2 (13)",https://www.google.com/maps/place/CONSULAT+G%C3%89N%C3%89RAL+DU+GABON/data=!4m7!3m6!1s0x1023544a49320f1d:0x3e6667540363c12a!8m2!3d6.3559193!4d2.4031706!16s%2Fg%2F11c5t1k4q4!19sChIJHQ8ySUpUIxARKsFjA1RnZj4?authuser=0&hl=fr&rclk=1,N/A,9C43+977
41,Ambassade de Chine,Ambassade,N/A N/A,https://www.google.com/maps/place/Ambassade+de+Chine/data=!4m7!3m6!1s0x1023543719eaaaab:0x5502f131a58f4660!8m2!3d6.3510755!4d2.3976401!16s%2Fg%2F11kj9018hw!19sChIJq6rqGTdUIxARYEaPpTHxAlU?authuser=0&hl=fr&rclk=1,N/A,992X+C3J
42,Ambassade de Turquie à Cotonou,Ambassade,N/A N/A,https://www.google.com/maps/place/Ambassade+de+Turquie+%C3%A0+Cotonou/data=!4m7!3m6!1s0x1023556ec16c598f:0xc1fe44bc326d9d37!8m2!3d6.3517575!4d2.3966473!16s%2Fg%2F11sy3d553t!19sChIJj1lswW5VIxARN51tMrxE_sE?authuser=0&hl=fr&rclk=1,N/A,992W+PM2
43,Ambassade du Maroc,Ambassade,"2,8 (4)",https://www.google.com/maps/place/Ambassade+du+Maroc/data=!4m7!3m6!1s0x1023558913af22c3:0xa32706ee8f6e1dd2!8m2!3d6.349703!4d2.3880282!16s%2Fg%2F11rqyvc1j_!19sChIJwyKvE4lVIxAR0h1uj-4GJ6M?authuser=0&hl=fr&rclk=1,N/A,89XQ+V6J
44,Ambassade de Libye,Ambassade,"2,5 (2)",https://www.google.com/maps/place/Ambassade+de+Libye/data=!4m7!3m6!1s0x1023544be0d7ff8f:0xcc44b2f0b6b1c1f4!8m2!3d6.3545716!4d2.4049705!16s%2Fg%2F1tzvykrj!19sChIJj__X4EtUIxAR9MGxtvCyRMw?authuser=0&hl=fr&rclk=1,N/A,9C33+RXH
45,China Embassy,Ambassade,N/A N/A,https://www.google.com/maps/place/China+Embassy/data=!4m7!3m6!1s0x10235456303fffff:0xeed5787f0a808bf4!8m2!3d6.352134!4d2.4201765!16s%2Fg%2F11txv204lg!19sChIJ__8_MFZUIxAR9IuACn941e4?authuser=0&hl=fr&rclk=1,N/A,9C2C+V33
46,Ambassade de la République démocratique du Congo,Administration,"4,0 (3)",21 30 91 80,N/A,995V+2Q2
47,Ambassade du Roi,Église,"5,0 (3)",99 51 51 23,N/A,"Rue 2046 Akpakpa, Senade derriere l’ecole de base"
48,Ambassade du Japon au Benin,Ambassade,"4,1 (21)",21 30 59 86,http://www.bj.emb-japan.go.jp/,89XX+75Q
49,Ambassade de Corée,Ambassade,"5,0 (1)",https://www.google.com/maps/place/Ambassade+de+Cor%C3%A9e/data=!4m7!3m6!1s0x102354317e16f8cf:0x2c1a82734a62a0e3!8m2!3d6.3542694!4d2.3939172!16s%2Fg%2F1tvbgg92!19sChIJz_gWfjFUIxAR46BiSnOCGiw?authuser=0&hl=fr&rclk=1,N/A,993V+PH3
50,Ambassade du Zaire,Ambassade,"4,0 (1)",N/A,https://ambassade-du-zaire.business.site/?utm_source=gmb&utm_medium=referral,N/A
51,Bureau de l'Ambassade du Canada au Bénin,Ambassade,"3,5 (4)",90 25 80 10,https://www.international.gc.ca/country-pays/benin/cotonou.aspx?lang=fra,Rue 364
52,Ambassade d'Égypte,Ambassade,"4,8 (5)",https://www.google.com/maps/place/Ambassade+d%27%C3%89gypte/data=!4m7!3m6!1s0x102354315c15cab7:0x339073db4a97799d!8m2!3d6.3538693!4d2.3951324!16s%2Fg%2F1td22l22!19sChIJt8oVXDFUIxARnXmXSttzkDM?authuser=0&hl=fr&rclk=1,N/A,993W+G3R
53,Consulat du Sénégal à Cotonou,Siège social,"4,3 (13)",https://www.google.com/maps/place/Consulat+du+S%C3%A9n%C3%A9gal+%C3%A0+Cotonou/data=!4m7!3m6!1s0x1023558aeb593fb9:0x8e241459a501f7a!8m2!3d6.3678723!4d2.4272414!16s%2Fg%2F11j6hqqbb6!19sChIJuT9Z64pVIxAReh9QmkVB4gg?authuser=0&hl=fr&rclk=1,N/A,"9C9G+4VX, Rue 203"
54,Résidence de France,Ambassade,"5,0 (1)",https://www.google.com/maps/place/R%C3%A9sidence+de+France/data=!4m7!3m6!1s0x1023555a76da9ecd:0x11443e3c43f3ddf4!8m2!3d6.3512827!4d2.413747!16s%2Fg%2F11rrkkydc7!19sChIJzZ7adlpVIxAR9N3zQzw-RBE?authuser=0&hl=fr&rclk=1,N/A,"9C27+GF9, Boulevard de la Marina"
55,Ambassade de Russie - Посольство России,Ambassade,"4,4 (18)",N/A,https://benin.mid.ru/,9C29+GFF
56,Consulat de la Tunisie au Bénin,Consulat,"2,0 (1)",97 74 69 75,N/A,Carré 1137 Agontinkon
57,RESTAURANT BAR AMBASSADE,Bar,"3,7 (3)",97 07 68 87,N/A,"9FJ4+WWW, Rue 1254"
58,Embassy of China,Ambassade,"4,4 (5)",21 30 12 92,N/A,992W+5WX
59,Ambassade D'Angola,Siège social,"5,0 (1)",96 73 02 22,N/A,994W+HP2
60,Consulat du BURKINA FASO,Siège social,"4,4 (18)",21 30 14 51,N/A,9C44+82V
61,Ambassade De Qatar,Siège social,"4,2 (13)",21 31 72 00,N/A,89WX+VCR
62,Restaurant ambassade,Restaurant,N/A N/A,https://www.google.com/maps/place/Restaurant+ambassade/data=!4m7!3m6!1s0x1023550b9d188059:0xf75c7737f125742!8m2!3d6.3910715!4d2.4533707!16s%2Fg%2F11p06xt5ff!19sChIJWYAYnQtVIxARQlcSf3PHdQ8?authuser=0&hl=fr&rclk=1,N/A,9FR3+C8H
63,Représentation Permanente de la CEDEAO au Bénin,Ambassade,"5,0 (1)",97 39 71 76,N/A,"081 BP 7273 Aeroport 1er étage, Espace Marie Stella, Zone CEN-SAD"
64,Côte D’Ivoire Consulats in Cotonou,Administration,N/A N/A,21 33 55 05,N/A,9C6W+H6C
65,Ambassade de la Republique Bolivarienne du Venezuela,Siège social,"4,3 (7)",21 30 23 88,N/A,"Av. Jean Paul II, dernier vons a droit avant le aeroport, llot 646 parcelle D"
66,CAPAGO International (Centre officiel de demande de visas),Administration,"4,8 (1 378)",91 30 11 11,http://fr-bj.capago.eu/,"Immeuble Kougblenou, Boulevard Steinmetz"
67,在ベナン日本国大使館 Ambassade du Japon au Benin,,N/A N/A,https://www.google.com/maps/place/%E5%9C%A8%E3%83%99%E3%83%8A%E3%83%B3%E6%97%A5%E6%9C%AC%E5%9B%BD%E5%A4%A7%E4%BD%BF%E9%A4%A8+Ambassade+du+Japon+au+Benin/data=!4m7!3m6!1s0x102355cfc0e629e1:0xf4599b0bfb0aaa67!8m2!3d6.3483396!4d2.4000138!16s%2Fg%2F11hzchy5gw!19sChIJ4SnmwM9VIxARZ6oK-wubWfQ?authuser=0&hl=fr&rclk=1,N/A,8CX2+82J
68,Résidence Ambassade du Brésil,Résidence,N/A N/A,https://www.google.com/maps/place/R%C3%A9sidence+Ambassade+du+Br%C3%A9sil/data=!4m7!3m6!1s0x102355fd8b874631:0xba4526f39c8e5d8e!8m2!3d6.3542413!4d2.4233264!16s%2Fg%2F11rqzfv_g7!19sChIJMUaHi_1VIxARjl2OnPMmRbo?authuser=0&hl=fr&rclk=1,N/A,9C3C+HXG
69,Ambassade du Brésil,Association ou organisation,"4,4 (19)",https://www.google.com/maps/place/Ambassade+du+Br%C3%A9sil/data=!4m7!3m6!1s0x1023553e0e82ab0d:0x8c1f1a35ae730a39!8m2!3d6.3491458!4d2.3914416!16s%2Fg%2F11rgdpzsdf!19sChIJDauCDj5VIxAROQpzrjUaH4w?authuser=0&hl=fr&rclk=1,N/A,Maison Rouge
70,Consulat général tchad au Bénin,Administration,N/A N/A,69 63 56 56,N/A,995V+6WP
71,Bureau de la coopération suisse,Consulat,"3,5 (2)",https://www.google.com/maps/place/Bureau+de+la+coop%C3%A9ration+suisse/data=!4m7!3m6!1s0x102354322adf65c1:0xb0fd5d1cbd281335!8m2!3d6.3544736!4d2.3936403!16s%2Fg%2F11c531lnpp!19sChIJwWXfKjJUIxARNRMovRxd_bA?authuser=0&hl=fr&rclk=1,N/A,Coop. Suisse
72,ZONE DES AMBASSADES,Hébergement,"4,0 (10)",97 98 64 57,N/A,"9F6Q+CHW, Rue 1135B"
73,AMBASSADE FRANCE,Siège social,"5,0 (1)",https://www.google.com/maps/place/AMBASSADE+FRANCE/data=!4m7!3m6!1s0x102355e44349bf6d:0x7d25bb31aa62a2de!8m2!3d6.3525579!4d2.4138237!16s%2Fg%2F11jp71f8fn!19sChIJbb9JQ-RVIxAR3qJiqjG7JX0?authuser=0&hl=fr&rclk=1,N/A,9C37+2GG
